Arquivo,Palavra,Ocorrencias
Dracula-165307.txt,instant,46
Dracula-165307.txt,batches,2
Dracula-165307.txt,buoy,1
Dracula-165307.txt,native,1
Dracula-165307.txt,smothered,2
Dracula-165307.txt,wail,7
Dracula-165307.txt,smelling,2
Dracula-165307.txt,hoodwink,1
Dracula-165307.txt,hitherto,8
Dracula-165307.txt,tempted,1
Dracula-165307.txt,handkerchief,4
Dracula-165307.txt,accordingly,3
Dracula-165307.txt,laid,42
Dracula-165307.txt,consequence,2
Dracula-165307.txt,particularly,3
Dracula-165307.txt,dominant,1
Dracula-165307.txt,discussed,3
Dracula-165307.txt,xxi,2
Dracula-165307.txt,lain,4
Dracula-165307.txt,redoubled,2
Dracula-165307.txt,lair,4
Dracula-165307.txt,opportunities,5
Dracula-165307.txt,garments,2
Dracula-165307.txt,raved,2
Dracula-165307.txt,names,4
Dracula-165307.txt,framework,1
Dracula-165307.txt,messenger,3
Dracula-165307.txt,xxv,2
Dracula-165307.txt,twitched,1
Dracula-165307.txt,bunk,1
Dracula-165307.txt,entity,4
Dracula-165307.txt,tide,15
Dracula-165307.txt,armaments,1
Dracula-165307.txt,possibilities,1
Dracula-165307.txt,arrears,1
Dracula-165307.txt,almost,72
Dracula-165307.txt,equally,2
Dracula-165307.txt,stricken,4
Dracula-165307.txt,gleam,5
Dracula-165307.txt,wake,34
Dracula-165307.txt,terriers,1
Dracula-165307.txt,glean,1
Dracula-165307.txt,earlier,7
Dracula-165307.txt,expostulate,1
Dracula-165307.txt,whether,19
Dracula-165307.txt,_omne,1
Dracula-165307.txt,headstrong,1
Dracula-165307.txt,wynds,1
Dracula-165307.txt,perspiration,2
Dracula-165307.txt,dailygraph,3
Dracula-165307.txt,counting,2
Dracula-165307.txt,beneath,3
Dracula-165307.txt,void,2
Dracula-165307.txt,liability,3
Dracula-165307.txt,swan,1
Dracula-165307.txt,chiefest,1
Dracula-165307.txt,sway,2
Dracula-165307.txt,basin,1
Dracula-165307.txt,munich,1
Dracula-165307.txt,basis,1
Dracula-165307.txt,affected,6
Dracula-165307.txt,resolute,9
Dracula-165307.txt,army,2
Dracula-165307.txt,carter,6
Dracula-165307.txt,october,41
Dracula-165307.txt,arms,32
Dracula-165307.txt,lake,3
Dracula-165307.txt,lank,1
Dracula-165307.txt,replied,24
Dracula-165307.txt,assimilating,1
Dracula-165307.txt,bush,2
Dracula-165307.txt,bradshaw,1
Dracula-165307.txt,manifestly,10
Dracula-165307.txt,appalled,5
Dracula-165307.txt,restoring,2
Dracula-165307.txt,kittens,1
Dracula-165307.txt,sacrificed,1
Dracula-165307.txt,unity,1
Dracula-165307.txt,sorely,1
Dracula-165307.txt,pursue,3
Dracula-165307.txt,busy,8
Dracula-165307.txt,convey,2
Dracula-165307.txt,extra,1
Dracula-165307.txt,land,40
Dracula-165307.txt,bust,1
Dracula-165307.txt,lunatics,4
Dracula-165307.txt,_apropos_,1
Dracula-165307.txt,_somewhere_,1
Dracula-165307.txt,nothin,3
Dracula-165307.txt,hetman,1
Dracula-165307.txt,hansom,1
Dracula-165307.txt,lane,1
Dracula-165307.txt,burn,4
Dracula-165307.txt,surging,2
Dracula-165307.txt,tied,11
Dracula-165307.txt,wring,2
Dracula-165307.txt,performing,3
Dracula-165307.txt,outbursts,1
Dracula-165307.txt,foremost,2
Dracula-165307.txt,lamp,15
Dracula-165307.txt,doubtful,2
Dracula-165307.txt,assimilation,1
Dracula-165307.txt,dexterity,1
Dracula-165307.txt,fakir,2
Dracula-165307.txt,_lucy,4
Dracula-165307.txt,conduct,3
Dracula-165307.txt,bury,1
Dracula-165307.txt,lamb,1
Dracula-165307.txt,tidy,1
Dracula-165307.txt,wall,32
Dracula-165307.txt,walk,18
Dracula-165307.txt,extending,1
Dracula-165307.txt,quietly,21
Dracula-165307.txt,coffins,2
Dracula-165307.txt,marry,6
Dracula-165307.txt,gambolling,1
Dracula-165307.txt,decay,3
Dracula-165307.txt,discussion,5
Dracula-165307.txt,crowds,2
Dracula-165307.txt,grieve,2
Dracula-165307.txt,incidental,1
Dracula-165307.txt,lolling,1
Dracula-165307.txt,lessen,1
Dracula-165307.txt,myriads,1
Dracula-165307.txt,lesser,1
Dracula-165307.txt,smoothing,1
Dracula-165307.txt,thinks,9
Dracula-165307.txt,arrangements,5
Dracula-165307.txt,welcome,11
Dracula-165307.txt,events,10
Dracula-165307.txt,drift,3
Dracula-165307.txt,discussing,1
Dracula-165307.txt,mankind,2
Dracula-165307.txt,want,114
Dracula-165307.txt,herewith,3
Dracula-165307.txt,geniality,1
Dracula-165307.txt,mute,1
Dracula-165307.txt,relapses,1
Dracula-165307.txt,rifles,1
Dracula-165307.txt,cormorant,1
Dracula-165307.txt,critically,1
Dracula-165307.txt,induce,1
Dracula-165307.txt,radiantly,2
Dracula-165307.txt,deserts,1
Dracula-165307.txt,relapsed,1
Dracula-165307.txt,baffle,3
Dracula-165307.txt,difference,7
Dracula-165307.txt,must,449
Dracula-165307.txt,circle,10
Dracula-165307.txt,memorandum,4
Dracula-165307.txt,butt,1
Dracula-165307.txt,bathe,1
Dracula-165307.txt,headland,2
Dracula-165307.txt,chivalrous,1
Dracula-165307.txt,culverin,1
Dracula-165307.txt,waterloo,1
Dracula-165307.txt,ware,2
Dracula-165307.txt,ward,2
Dracula-165307.txt,raving,1
Dracula-165307.txt,chase,1
Dracula-165307.txt,accident,9
Dracula-165307.txt,bethought,1
Dracula-165307.txt,found,155
Dracula-165307.txt,chasm,1
Dracula-165307.txt,_him_,5
Dracula-165307.txt,currency,1
Dracula-165307.txt,furtherer,1
Dracula-165307.txt,cruelty,2
Dracula-165307.txt,arsk,5
Dracula-165307.txt,beating,10
Dracula-165307.txt,uneasily,2
Dracula-165307.txt,refresh,4
Dracula-165307.txt,nearing,2
Dracula-165307.txt,entirely,9
Dracula-165307.txt,disclose,2
Dracula-165307.txt,religion,1
Dracula-165307.txt,diagram,1
Dracula-165307.txt,instigation,1
Dracula-165307.txt,charm,3
Dracula-165307.txt,ghosts,2
Dracula-165307.txt,tragedy,3
Dracula-165307.txt,powerless,4
Dracula-165307.txt,miniature,1
Dracula-165307.txt,lethe,1
Dracula-165307.txt,till,135
Dracula-165307.txt,buys,1
Dracula-165307.txt,attend,13
Dracula-165307.txt,antagonism,1
Dracula-165307.txt,shovel,3
Dracula-165307.txt,goods,9
Dracula-165307.txt,had,1039
Dracula-165307.txt,secure,5
Dracula-165307.txt,guided,1
Dracula-165307.txt,bringin,1
Dracula-165307.txt,wasn,9
Dracula-165307.txt,dispirited,1
Dracula-165307.txt,late,60
Dracula-165307.txt,school,3
Dracula-165307.txt,hap,1
Dracula-165307.txt,brutally,2
Dracula-165307.txt,things,178
Dracula-165307.txt,hat,13
Dracula-165307.txt,immense,5
Dracula-165307.txt,passages,1
Dracula-165307.txt,avenue,4
Dracula-165307.txt,has,347
Dracula-165307.txt,champ,1
Dracula-165307.txt,brush,3
Dracula-165307.txt,hay,2
Dracula-165307.txt,sighed,3
Dracula-165307.txt,last,140
Dracula-165307.txt,definite,4
Dracula-165307.txt,wary,1
Dracula-165307.txt,yellowed,1
Dracula-165307.txt,weighs,1
Dracula-165307.txt,lass,1
Dracula-165307.txt,batch,1
Dracula-165307.txt,weight,10
Dracula-165307.txt,solicitor,14
Dracula-165307.txt,cheerful,15
Dracula-165307.txt,waxen,4
Dracula-165307.txt,vilely,2
Dracula-165307.txt,warn,6
Dracula-165307.txt,bloodless,1
Dracula-165307.txt,warm,8
Dracula-165307.txt,measure,11
Dracula-165307.txt,checks,1
Dracula-165307.txt,wars,1
Dracula-165307.txt,updated,2
Dracula-165307.txt,rattle,1
Dracula-165307.txt,basement,1
Dracula-165307.txt,stooped,1
Dracula-165307.txt,plural,1
Dracula-165307.txt,toads,1
Dracula-165307.txt,impossible,12
Dracula-165307.txt,effort,38
Dracula-165307.txt,harshness,1
Dracula-165307.txt,dried,2
Dracula-165307.txt,brute,7
Dracula-165307.txt,settling,2
Dracula-165307.txt,wave,5
Dracula-165307.txt,yesterday,28
Dracula-165307.txt,weapon,5
Dracula-165307.txt,forbade,1
Dracula-165307.txt,stronger,10
Dracula-165307.txt,ends,6
Dracula-165307.txt,sorting,1
Dracula-165307.txt,ting,1
Dracula-165307.txt,steady,4
Dracula-165307.txt,vote,1
Dracula-165307.txt,early,36
Dracula-165307.txt,_fianc,2
Dracula-165307.txt,quieter,1
Dracula-165307.txt,cower,1
Dracula-165307.txt,disease,9
Dracula-165307.txt,yes,36
Dracula-165307.txt,loathe,2
Dracula-165307.txt,yer,10
Dracula-165307.txt,infinitesimal,1
Dracula-165307.txt,yet,156
Dracula-165307.txt,lowering,1
Dracula-165307.txt,yew,5
Dracula-165307.txt,formalities,3
Dracula-165307.txt,communicative,1
Dracula-165307.txt,quieted,4
Dracula-165307.txt,bacca,1
Dracula-165307.txt,wages,1
Dracula-165307.txt,alike,1
Dracula-165307.txt,colour,17
Dracula-165307.txt,inasmuch,1
Dracula-165307.txt,delightful,3
Dracula-165307.txt,observing,2
Dracula-165307.txt,time,390
Dracula-165307.txt,buzz,1
Dracula-165307.txt,viaduct,2
Dracula-165307.txt,aroused,4
Dracula-165307.txt,wheeled,1
Dracula-165307.txt,happy,48
Dracula-165307.txt,sickness,1
Dracula-165307.txt,workbasket,1
Dracula-165307.txt,ardente_,1
Dracula-165307.txt,her,1059
Dracula-165307.txt,offence,1
Dracula-165307.txt,circus,1
Dracula-165307.txt,odour,8
Dracula-165307.txt,molested,1
Dracula-165307.txt,laws,11
Dracula-165307.txt,having,32
Dracula-165307.txt,russian,6
Dracula-165307.txt,swoon,2
Dracula-165307.txt,lesson,10
Dracula-165307.txt,steersman,3
Dracula-165307.txt,moonrise,1
Dracula-165307.txt,nicht,1
Dracula-165307.txt,slope,1
Dracula-165307.txt,philosophy,4
Dracula-165307.txt,dawdle,1
Dracula-165307.txt,pungent,1
Dracula-165307.txt,perfunctory,1
Dracula-165307.txt,1500,1
Dracula-165307.txt,passenger,3
Dracula-165307.txt,forestall,1
Dracula-165307.txt,terrific,1
Dracula-165307.txt,tiny,10
Dracula-165307.txt,wavy,1
Dracula-165307.txt,worship,2
Dracula-165307.txt,lawn,7
Dracula-165307.txt,doubled,2
Dracula-165307.txt,confirmed,2
Dracula-165307.txt,smart,1
Dracula-165307.txt,sinuous,1
Dracula-165307.txt,ways,21
Dracula-165307.txt,ledger,1
Dracula-165307.txt,hamburg,1
Dracula-165307.txt,grasping,2
Dracula-165307.txt,chain,3
Dracula-165307.txt,chair,11
Dracula-165307.txt,tennis,1
Dracula-165307.txt,sword,2
Dracula-165307.txt,glories,1
Dracula-165307.txt,swore,4
Dracula-165307.txt,wheeler,1
Dracula-165307.txt,coffined,1
Dracula-165307.txt,chat,3
Dracula-165307.txt,garden,3
Dracula-165307.txt,chap,3
Dracula-165307.txt,small,43
Dracula-165307.txt,beam,1
Dracula-165307.txt,gallant,3
Dracula-165307.txt,hid,8
Dracula-165307.txt,before,281
Dracula-165307.txt,shallows,2
Dracula-165307.txt,fiction,1
Dracula-165307.txt,stenograph,1
Dracula-165307.txt,straying,2
Dracula-165307.txt,him,949
Dracula-165307.txt,steans,4
Dracula-165307.txt,vulpine,1
Dracula-165307.txt,hit,2
Dracula-165307.txt,his,1471
Dracula-165307.txt,suavity,1
Dracula-165307.txt,beat,18
Dracula-165307.txt,bear,24
Dracula-165307.txt,grandfather,1
Dracula-165307.txt,woodwork,1
Dracula-165307.txt,brightened,4
Dracula-165307.txt,bean,2
Dracula-165307.txt,protruded,1
Dracula-165307.txt,tapping,1
Dracula-165307.txt,bruised,2
Dracula-165307.txt,logically,2
Dracula-165307.txt,resist,1
Dracula-165307.txt,incarnate,1
Dracula-165307.txt,shouting,1
Dracula-165307.txt,pleaded,1
Dracula-165307.txt,emboldened,1
Dracula-165307.txt,history,6
Dracula-165307.txt,instinctively,14
Dracula-165307.txt,square,4
Dracula-165307.txt,careless,2
Dracula-165307.txt,twice,13
Dracula-165307.txt,interference,4
Dracula-165307.txt,runswick,1
Dracula-165307.txt,colony,1
Dracula-165307.txt,wagon,4
Dracula-165307.txt,values,1
Dracula-165307.txt,typewriting,3
Dracula-165307.txt,eared,1
Dracula-165307.txt,hopelessly,1
Dracula-165307.txt,shutters,6
Dracula-165307.txt,allusion,1
Dracula-165307.txt,point,27
Dracula-165307.txt,wolves,47
Dracula-165307.txt,polished,1
Dracula-165307.txt,visits,3
Dracula-165307.txt,sounds,9
Dracula-165307.txt,sneering,1
Dracula-165307.txt,hospital,5
Dracula-165307.txt,interviewer,2
Dracula-165307.txt,deserve,4
Dracula-165307.txt,restore,8
Dracula-165307.txt,sprout,2
Dracula-165307.txt,steinkoff,1
Dracula-165307.txt,hereafter,9
Dracula-165307.txt,unreality,1
Dracula-165307.txt,alternative,2
Dracula-165307.txt,crowded,2
Dracula-165307.txt,posting,2
Dracula-165307.txt,meal,4
Dracula-165307.txt,mean,44
Dracula-165307.txt,approve,1
Dracula-165307.txt,meat,2
Dracula-165307.txt,chew,1
Dracula-165307.txt,_coup_,1
Dracula-165307.txt,chaff,1
Dracula-165307.txt,truest,3
Dracula-165307.txt,monstrous,3
Dracula-165307.txt,fissures,1
Dracula-165307.txt,been,393
Dracula-165307.txt,beef,1
Dracula-165307.txt,jewelled,1
Dracula-165307.txt,advance,6
Dracula-165307.txt,attendants,12
Dracula-165307.txt,blacksmith,1
Dracula-165307.txt,stimulant,1
Dracula-165307.txt,appreciate,1
Dracula-165307.txt,casually,1
Dracula-165307.txt,murray_,2
Dracula-165307.txt,qualitative,1
Dracula-165307.txt,strict,5
Dracula-165307.txt,you,1486
Dracula-165307.txt,safely,3
Dracula-165307.txt,beer,3
Dracula-165307.txt,grano_,1
Dracula-165307.txt,bees,1
Dracula-165307.txt,limitations,5
Dracula-165307.txt,preference,1
Dracula-165307.txt,hellish,4
Dracula-165307.txt,flogging,1
Dracula-165307.txt,delighted,1
Dracula-165307.txt,opportunity,23
Dracula-165307.txt,active,9
Dracula-165307.txt,court,9
Dracula-165307.txt,distort,2
Dracula-165307.txt,medi,1
Dracula-165307.txt,entreat,2
Dracula-165307.txt,yabblins,1
Dracula-165307.txt,gaunt,1
Dracula-165307.txt,lumbering,1
Dracula-165307.txt,dealt,1
Dracula-165307.txt,pondered,2
Dracula-165307.txt,beds,2
Dracula-165307.txt,bulky,2
Dracula-165307.txt,corpse,5
Dracula-165307.txt,stems,2
Dracula-165307.txt,organ,1
Dracula-165307.txt,lured,1
Dracula-165307.txt,sweetly,13
Dracula-165307.txt,mirror,4
Dracula-165307.txt,voivode,2
Dracula-165307.txt,gardens,3
Dracula-165307.txt,obstruction,1
Dracula-165307.txt,dissipated,1
Dracula-165307.txt,sceptical,4
Dracula-165307.txt,hon,4
Dracula-165307.txt,shiver,2
Dracula-165307.txt,hot,11
Dracula-165307.txt,vanity,3
Dracula-165307.txt,gardings,1
Dracula-165307.txt,characteristic,1
Dracula-165307.txt,thereto,1
Dracula-165307.txt,how,225
Dracula-165307.txt,calms,1
Dracula-165307.txt,brigands,1
Dracula-165307.txt,adduced,1
Dracula-165307.txt,bulls,1
Dracula-165307.txt,despairing,5
Dracula-165307.txt,chin,7
Dracula-165307.txt,subjects,4
Dracula-165307.txt,cronies,2
Dracula-165307.txt,overcoming,1
Dracula-165307.txt,dragged,5
Dracula-165307.txt,march,1
Dracula-165307.txt,blast,3
Dracula-165307.txt,lethargic,4
Dracula-165307.txt,_could_,1
Dracula-165307.txt,answer,44
Dracula-165307.txt,meet,42
Dracula-165307.txt,calls,4
Dracula-165307.txt,saints,1
Dracula-165307.txt,restored,7
Dracula-165307.txt,outrages,1
Dracula-165307.txt,bolder,1
Dracula-165307.txt,thrive,1
Dracula-165307.txt,gipsies,2
Dracula-165307.txt,volcanic,1
Dracula-165307.txt,cockcrow,1
Dracula-165307.txt,putting,21
Dracula-165307.txt,bein,2
Dracula-165307.txt,sometimes,20
Dracula-165307.txt,questions,26
Dracula-165307.txt,promise,33
Dracula-165307.txt,_may,1
Dracula-165307.txt,leaned,10
Dracula-165307.txt,enjoying,1
Dracula-165307.txt,mein,4
Dracula-165307.txt,scotland,2
Dracula-165307.txt,overwrought,2
Dracula-165307.txt,burglar,1
Dracula-165307.txt,obstructing,1
Dracula-165307.txt,listened,9
Dracula-165307.txt,reply,14
Dracula-165307.txt,vanish,1
Dracula-165307.txt,mares,1
Dracula-165307.txt,xvii,2
Dracula-165307.txt,storybook,1
Dracula-165307.txt,count,198
Dracula-165307.txt,abed,1
Dracula-165307.txt,unloaded,1
Dracula-165307.txt,surlier,1
Dracula-165307.txt,blame,2
Dracula-165307.txt,mistiness,1
Dracula-165307.txt,confusion,1
Dracula-165307.txt,carrying,6
Dracula-165307.txt,affording,1
Dracula-165307.txt,blank,7
Dracula-165307.txt,beginning,32
Dracula-165307.txt,waiting,29
Dracula-165307.txt,lurid,3
Dracula-165307.txt,thereon,1
Dracula-165307.txt,cursory,1
Dracula-165307.txt,atoms,1
Dracula-165307.txt,swallowed,1
Dracula-165307.txt,deceived,5
Dracula-165307.txt,hitching,1
Dracula-165307.txt,yus,2
Dracula-165307.txt,exposed,3
Dracula-165307.txt,soften,1
Dracula-165307.txt,outward,1
Dracula-165307.txt,softer,1
Dracula-165307.txt,notice,32
Dracula-165307.txt,bloody,5
Dracula-165307.txt,vapour,1
Dracula-165307.txt,wafts,1
Dracula-165307.txt,entailed,1
Dracula-165307.txt,asia,1
Dracula-165307.txt,killed,5
Dracula-165307.txt,tangible,1
Dracula-165307.txt,ashy,1
Dracula-165307.txt,michael,1
Dracula-165307.txt,although,17
Dracula-165307.txt,encouragement,1
Dracula-165307.txt,hue,2
Dracula-165307.txt,hug,1
Dracula-165307.txt,nudged,1
Dracula-165307.txt,patriots,2
Dracula-165307.txt,president,1
Dracula-165307.txt,ristics,1
Dracula-165307.txt,hun,1
Dracula-165307.txt,erred,1
Dracula-165307.txt,basket,3
Dracula-165307.txt,hup,2
Dracula-165307.txt,adventurous,1
Dracula-165307.txt,dropped,4
Dracula-165307.txt,moldavia,1
Dracula-165307.txt,unmoving,1
Dracula-165307.txt,america,3
Dracula-165307.txt,desecrate,1
Dracula-165307.txt,superficial,1
Dracula-165307.txt,kitten,7
Dracula-165307.txt,melt,3
Dracula-165307.txt,action,22
Dracula-165307.txt,manifold,3
Dracula-165307.txt,victoria,1
Dracula-165307.txt,fired,3
Dracula-165307.txt,_me_,2
Dracula-165307.txt,belt,4
Dracula-165307.txt,suspected,2
Dracula-165307.txt,chop,2
Dracula-165307.txt,sensitive,5
Dracula-165307.txt,mell,1
Dracula-165307.txt,bell,9
Dracula-165307.txt,procuring,1
Dracula-165307.txt,captains,1
Dracula-165307.txt,scraping,1
Dracula-165307.txt,snuff,1
Dracula-165307.txt,fires,2
Dracula-165307.txt,afford,5
Dracula-165307.txt,explored,1
Dracula-165307.txt,reached,11
Dracula-165307.txt,asks,5
Dracula-165307.txt,impression,3
Dracula-165307.txt,_mem,6
Dracula-165307.txt,reddish,1
Dracula-165307.txt,discreetly,2
Dracula-165307.txt,acting,1
Dracula-165307.txt,deads,1
Dracula-165307.txt,boomed,1
Dracula-165307.txt,shield,1
Dracula-165307.txt,inference,3
Dracula-165307.txt,anatomy,1
Dracula-165307.txt,trailed,1
Dracula-165307.txt,seamanship,1
Dracula-165307.txt,dealings,1
Dracula-165307.txt,snakes,1
Dracula-165307.txt,headed,1
Dracula-165307.txt,whereupon,4
Dracula-165307.txt,wargrave,1
Dracula-165307.txt,notify,1
Dracula-165307.txt,eight,9
Dracula-165307.txt,pained,2
Dracula-165307.txt,authorisation,1
Dracula-165307.txt,periods,4
Dracula-165307.txt,illness,10
Dracula-165307.txt,gathers,1
Dracula-165307.txt,piccadilly,22
Dracula-165307.txt,could,492
Dracula-165307.txt,thwarting,1
Dracula-165307.txt,bent,26
Dracula-165307.txt,strike,9
Dracula-165307.txt,heresy,1
Dracula-165307.txt,marks,7
Dracula-165307.txt,cruelly,1
Dracula-165307.txt,playfully,2
Dracula-165307.txt,trusted,7
Dracula-165307.txt,able,47
Dracula-165307.txt,untenanted,1
Dracula-165307.txt,vastness,1
Dracula-165307.txt,looming,1
Dracula-165307.txt,mend,1
Dracula-165307.txt,codes,1
Dracula-165307.txt,charities,1
Dracula-165307.txt,concerned,8
Dracula-165307.txt,conscience,4
Dracula-165307.txt,krone,1
Dracula-165307.txt,banquet,1
Dracula-165307.txt,engulf,1
Dracula-165307.txt,british,4
Dracula-165307.txt,thrill,3
Dracula-165307.txt,decently,1
Dracula-165307.txt,gunwale,1
Dracula-165307.txt,blade,3
Dracula-165307.txt,trituration,1
Dracula-165307.txt,copyrighted,1
Dracula-165307.txt,solution,1
Dracula-165307.txt,downloading,1
Dracula-165307.txt,opponent,1
Dracula-165307.txt,derby,1
Dracula-165307.txt,international,2
Dracula-165307.txt,calculated,3
Dracula-165307.txt,jolly,3
Dracula-165307.txt,emblem,1
Dracula-165307.txt,lordship,9
Dracula-165307.txt,accepts,2
Dracula-165307.txt,sooner,1
Dracula-165307.txt,crackle,1
Dracula-165307.txt,dimly,2
Dracula-165307.txt,difficult,9
Dracula-165307.txt,steps,20
Dracula-165307.txt,friends,41
Dracula-165307.txt,undergone,2
Dracula-165307.txt,peasants,5
Dracula-165307.txt,forget,24
Dracula-165307.txt,professor,175
Dracula-165307.txt,principles,2
Dracula-165307.txt,heaviness,2
Dracula-165307.txt,present,57
Dracula-165307.txt,softly,20
Dracula-165307.txt,coroner,2
Dracula-165307.txt,frae,2
Dracula-165307.txt,arrested,1
Dracula-165307.txt,belong,1
Dracula-165307.txt,bustled,1
Dracula-165307.txt,borders,1
Dracula-165307.txt,best,51
Dracula-165307.txt,movements,4
Dracula-165307.txt,meagre,1
Dracula-165307.txt,morphia,2
Dracula-165307.txt,transform,1
Dracula-165307.txt,attracting,1
Dracula-165307.txt,advise,2
Dracula-165307.txt,rooted,1
Dracula-165307.txt,dooal,1
Dracula-165307.txt,regulating,1
Dracula-165307.txt,genuine,1
Dracula-165307.txt,lordly,2
Dracula-165307.txt,steamboat,1
Dracula-165307.txt,certainly,26
Dracula-165307.txt,windham,1
Dracula-165307.txt,pretended,2
Dracula-165307.txt,stern,14
Dracula-165307.txt,shocked,6
Dracula-165307.txt,master,34
Dracula-165307.txt,ruby,2
Dracula-165307.txt,concerning,7
Dracula-165307.txt,nuremberg,1
Dracula-165307.txt,lions,1
Dracula-165307.txt,conventional,2
Dracula-165307.txt,puzzle,4
Dracula-165307.txt,mere,10
Dracula-165307.txt,proofreading,1
Dracula-165307.txt,feared,29
Dracula-165307.txt,shawl,3
Dracula-165307.txt,babby,1
Dracula-165307.txt,solder,2
Dracula-165307.txt,cover,4
Dracula-165307.txt,theatre,1
Dracula-165307.txt,reflect,1
Dracula-165307.txt,dissolved,1
Dracula-165307.txt,runner,1
Dracula-165307.txt,adventures,2
Dracula-165307.txt,symbolic,1
Dracula-165307.txt,based,3
Dracula-165307.txt,somethink,1
Dracula-165307.txt,premonitory,1
Dracula-165307.txt,something,142
Dracula-165307.txt,intention,7
Dracula-165307.txt,pointed,30
Dracula-165307.txt,rude,6
Dracula-165307.txt,wafer,11
Dracula-165307.txt,beuk,1
Dracula-165307.txt,dudding,1
Dracula-165307.txt,caverns,1
Dracula-165307.txt,idolatrous,2
Dracula-165307.txt,impulse,7
Dracula-165307.txt,remonstrance,1
Dracula-165307.txt,religious,3
Dracula-165307.txt,saturday,1
Dracula-165307.txt,functional,2
Dracula-165307.txt,nevertheless,1
Dracula-165307.txt,fact,26
Dracula-165307.txt,depite,2
Dracula-165307.txt,mews,2
Dracula-165307.txt,respectable,2
Dracula-165307.txt,melting,1
